date,sku,category,units_sold,unit_cost,is_promo_day,is_stockout_day
2022-05-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,0,0.85,False,True
2022-05-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,299,0.85,False,False
2022-05-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,379,0.85,False,False
2022-05-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,419,0.85,False,False
2022-05-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,343,0.85,False,False
2022-05-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,227,0.85,False,False
2022-05-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,310,0.85,False,False
2022-05-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,284,0.85,False,False
2022-05-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,299,0.85,False,False
2022-05-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,307,0.85,False,False
2022-05-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,423,0.85,False,False
2022-05-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,373,0.85,False,False
2022-05-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,271,0.85,False,False
2022-05-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,271,0.85,False,False
2022-05-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,245,0.85,False,False
2022-05-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,287,0.85,False,False
2022-05-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,286,0.85,False,False
2022-05-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,340,0.85,False,False
2022-05-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,382,0.85,False,False
2022-05-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,283,0.85,False,False
2022-05-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,298,0.85,False,False
2022-05-31,CSD-ORANGE-500ML,Carbonated Soft Drinks,273,0.85,False,False
2022-06-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,333,0.85,False,False
2022-06-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,383,0.85,False,False
2022-06-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,452,0.85,False,False
2022-06-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,481,0.85,False,False
2022-06-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,248,0.85,False,False
2022-06-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,337,0.85,False,False
2022-06-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,296,0.85,False,False
2022-06-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,331,0.85,False,False
2022-06-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,384,0.85,False,False
2022-06-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,384,0.85,False,False
2022-06-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,669,0.85,True,False
2022-06-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,296,0.85,False,False
2022-06-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,263,0.85,False,False
2022-06-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,319,0.85,False,False
2022-06-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,297,0.85,False,False
2022-06-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,0,0.85,False,True
2022-06-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,393,0.85,False,False
2022-06-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,369,0.85,False,False
2022-06-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,281,0.85,False,False
2022-06-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,282,0.85,False,False
2022-06-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,339,0.85,False,False
2022-06-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,355,0.85,False,False
2022-06-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,342,0.85,False,False
2022-06-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,428,0.85,False,False
2022-06-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,713,0.85,True,False
2022-06-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,315,0.85,False,False
2022-06-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,272,0.85,False,False
2022-06-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,335,0.85,False,False
2022-06-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,380,0.85,False,False
2022-06-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,350,0.85,False,False
2022-07-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,429,0.85,False,False
2022-07-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,319,0.85,False,False
2022-07-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,309,0.85,False,False
2022-07-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,315,0.85,False,False
2022-07-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,292,0.85,False,False
2022-07-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,332,0.85,False,False
2022-07-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,459,0.85,False,False
2022-07-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,363,0.85,False,False
2022-07-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,476,0.85,False,False
2022-07-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,241,0.85,False,False
2022-07-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,356,0.85,False,False
2022-07-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,344,0.85,False,False
2022-07-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,335,0.85,False,False
2022-07-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,328,0.85,False,False
2022-07-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,409,0.85,False,False
2022-07-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,399,0.85,False,False
2022-07-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,284,0.85,False,False
2022-07-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,329,0.85,False,False
2022-07-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,282,0.85,False,False
2022-07-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,397,0.85,False,False
2022-07-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,359,0.85,False,False
2022-07-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,458,0.85,False,False
2022-07-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,466,0.85,False,False
2022-07-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,313,0.85,False,False
2022-07-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,295,0.85,False,False
2022-07-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,333,0.85,False,False
2022-07-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,338,0.85,False,False
2022-07-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,463,0.85,False,False
2022-07-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,409,0.85,False,False
2022-07-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,342,0.85,False,False
2022-07-31,CSD-ORANGE-500ML,Carbonated Soft Drinks,318,0.85,False,False
2022-08-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,262,0.85,False,False
2022-08-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,340,0.85,False,False
2022-08-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,369,0.85,False,False
2022-08-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,347,0.85,False,False
2022-08-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,371,0.85,False,False
2022-08-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,386,0.85,False,False
2022-08-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,302,0.85,False,False
2022-08-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,296,0.85,False,False
2022-08-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,237,0.85,False,False
2022-08-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,303,0.85,False,False
2022-08-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,390,0.85,False,False
2022-08-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,402,0.85,False,False
2022-08-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,420,0.85,False,False
2022-08-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,264,0.85,False,False
2022-08-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,319,0.85,False,False
2022-08-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,289,0.85,False,False
2022-08-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,292,0.85,False,False
2022-08-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,440,0.85,False,False
2022-08-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,453,0.85,False,False
2022-08-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,461,0.85,False,False
2022-08-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,326,0.85,False,False
2022-08-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,304,0.85,False,False
2022-08-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,264,0.85,False,False
2022-08-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,383,0.85,False,False
2022-08-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,341,0.85,False,False
2022-08-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,409,0.85,False,False
2022-08-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,445,0.85,False,False
2022-08-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,0,0.85,False,True
2022-08-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,418,0.85,True,False
2022-08-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,308,0.85,False,False
2022-08-31,CSD-ORANGE-500ML,Carbonated Soft Drinks,345,0.85,False,False
2022-09-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,295,0.85,False,False
2022-09-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,321,0.85,False,False
2022-09-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,381,0.85,False,False
2022-09-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,271,0.85,False,False
2022-09-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,333,0.85,False,False
2022-09-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,308,0.85,False,False
2022-09-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,266,0.85,False,False
2022-09-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,339,0.85,False,False
2022-09-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,599,0.85,True,False
2022-09-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,356,0.85,False,False
2022-09-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,325,0.85,False,False
2022-09-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,292,0.85,False,False
2022-09-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,287,0.85,False,False
2022-09-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,308,0.85,False,False
2022-09-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,328,0.85,False,False
2022-09-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,386,0.85,False,False
2022-09-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,383,0.85,False,False
2022-09-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,178,0.85,False,False
2022-09-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,312,0.85,False,False
2022-09-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,286,0.85,False,False
2022-09-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,311,0.85,False,False
2022-09-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,351,0.85,False,False
2022-09-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,397,0.85,False,False
2022-09-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,369,0.85,False,False
2022-09-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,337,0.85,True,False
2022-09-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,272,0.85,False,False
2022-09-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,305,0.85,False,False
2022-09-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,295,0.85,False,False
2022-09-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,368,0.85,False,False
2022-09-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,398,0.85,False,False
2022-10-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,263,0.85,False,False
2022-10-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,211,0.85,False,False
2022-10-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,227,0.85,False,False
2022-10-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,261,0.85,False,False
2022-10-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,331,0.85,False,False
2022-10-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,299,0.85,False,False
2022-10-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,391,0.85,False,False
2022-10-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,356,0.85,False,False
2022-10-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,198,0.85,False,False
2022-10-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,218,0.85,False,False
2022-10-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,226,0.85,False,False
2022-10-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,274,0.85,False,False
2022-10-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,323,0.85,False,False
2022-10-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,287,0.85,False,False
2022-10-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,283,0.85,False,False
2022-10-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,218,0.85,False,False
2022-10-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,223,0.85,False,False
2022-10-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,239,0.85,False,False
2022-10-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,347,0.85,False,False
2022-10-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,338,0.85,False,False
2022-10-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,256,0.85,False,False
2022-10-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,322,0.85,False,False
2022-10-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,211,0.85,False,False
2022-10-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,245,0.85,False,False
2022-10-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,224,0.85,False,False
2022-10-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,220,0.85,False,False
2022-10-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,328,0.85,False,False
2022-10-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,301,0.85,False,False
2022-10-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,349,0.85,False,False
2022-10-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,231,0.85,False,False
2022-10-31,CSD-ORANGE-500ML,Carbonated Soft Drinks,272,0.85,False,False
2022-11-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,177,0.85,False,False
2022-11-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,246,0.85,False,False
2022-11-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,232,0.85,False,False
2022-11-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,305,0.85,False,False
2022-11-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,252,0.85,False,False
2022-11-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,188,0.85,False,False
2022-11-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,219,0.85,False,False
2022-11-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,211,0.85,False,False
2022-11-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,195,0.85,False,False
2022-11-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,215,0.85,False,False
2022-11-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,286,0.85,False,False
2022-11-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,253,0.85,False,False
2022-11-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,181,0.85,False,False
2022-11-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,281,0.85,True,False
2022-11-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,220,0.85,False,False
2022-11-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,195,0.85,False,False
2022-11-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,250,0.85,False,False
2022-11-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,248,0.85,False,False
2022-11-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,283,0.85,False,False
2022-11-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,216,0.85,False,False
2022-11-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,184,0.85,False,False
2022-11-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,143,0.85,False,False
2022-11-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,218,0.85,False,False
2022-11-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,216,0.85,False,False
2022-11-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,258,0.85,False,False
2022-11-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,302,0.85,False,False
2022-11-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,187,0.85,False,False
2022-11-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,201,0.85,False,False
2022-11-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,207,0.85,False,False
2022-11-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,212,0.85,False,False
2022-12-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,240,0.85,False,False
2022-12-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,216,0.85,False,False
2022-12-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,342,0.85,True,False
2022-12-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,146,0.85,False,False
2022-12-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,185,0.85,False,False
2022-12-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,152,0.85,False,False
2022-12-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,218,0.85,False,False
2022-12-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,152,0.85,False,False
2022-12-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,257,0.85,False,False
2022-12-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,229,0.85,False,False
2022-12-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,170,0.85,False,False
2022-12-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,132,0.85,False,False
2022-12-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,133,0.85,False,False
2022-12-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,173,0.85,False,False
2022-12-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,167,0.85,False,False
2022-12-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,355,0.85,True,False
2022-12-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,246,0.85,False,False
2022-12-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,0,0.85,False,True
2022-12-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,151,0.85,False,False
2022-12-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,171,0.85,False,False
2022-12-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,163,0.85,False,False
2022-12-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,193,0.85,False,False
2022-12-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,190,0.85,False,False
2022-12-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,243,0.85,False,False
2022-12-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,153,0.85,False,False
2022-12-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,132,0.85,False,False
2022-12-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,169,0.85,False,False
2022-12-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,168,0.85,False,False
2022-12-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,189,0.85,False,False
2022-12-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,209,0.85,False,False
2022-12-31,CSD-ORANGE-500ML,Carbonated Soft Drinks,412,0.85,True,False
2023-01-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,158,0.85,False,False
2023-01-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,189,0.85,False,False
2023-01-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,102,0.85,False,False
2023-01-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,129,0.85,False,False
2023-01-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,162,0.85,False,False
2023-01-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,197,0.85,False,False
2023-01-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,216,0.85,False,False
2023-01-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,144,0.85,False,False
2023-01-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,163,0.85,False,False
2023-01-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,196,0.85,False,False
2023-01-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,162,0.85,False,False
2023-01-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,190,0.85,False,False
2023-01-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,202,0.85,False,False
2023-01-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,232,0.85,False,False
2023-01-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,158,0.85,False,False
2023-01-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,160,0.85,False,False
2023-01-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,135,0.85,False,False
2023-01-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,157,0.85,False,False
2023-01-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,182,0.85,False,False
2023-01-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,232,0.85,False,False
2023-01-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,234,0.85,False,False
2023-01-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,174,0.85,False,False
2023-01-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,186,0.85,False,False
2023-01-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,180,0.85,False,False
2023-01-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,169,0.85,False,False
2023-01-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,171,0.85,False,False
2023-01-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,239,0.85,False,False
2023-01-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,229,0.85,False,False
2023-01-29,CSD-ORANGE-500ML,Carbonated Soft Drinks,164,0.85,False,False
2023-01-30,CSD-ORANGE-500ML,Carbonated Soft Drinks,156,0.85,False,False
2023-01-31,CSD-ORANGE-500ML,Carbonated Soft Drinks,132,0.85,False,False
2023-02-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,148,0.85,False,False
2023-02-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,184,0.85,False,False
2023-02-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,196,0.85,False,False
2023-02-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,229,0.85,False,False
2023-02-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,170,0.85,False,False
2023-02-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,167,0.85,False,False
2023-02-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,173,0.85,False,False
2023-02-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,248,0.85,True,False
2023-02-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,232,0.85,False,False
2023-02-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,193,0.85,False,False
2023-02-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,251,0.85,False,False
2023-02-12,CSD-ORANGE-500ML,Carbonated Soft Drinks,166,0.85,False,False
2023-02-13,CSD-ORANGE-500ML,Carbonated Soft Drinks,162,0.85,False,False
2023-02-14,CSD-ORANGE-500ML,Carbonated Soft Drinks,162,0.85,False,False
2023-02-15,CSD-ORANGE-500ML,Carbonated Soft Drinks,173,0.85,False,False
2023-02-16,CSD-ORANGE-500ML,Carbonated Soft Drinks,232,0.85,False,False
2023-02-17,CSD-ORANGE-500ML,Carbonated Soft Drinks,255,0.85,False,False
2023-02-18,CSD-ORANGE-500ML,Carbonated Soft Drinks,220,0.85,False,False
2023-02-19,CSD-ORANGE-500ML,Carbonated Soft Drinks,167,0.85,False,False
2023-02-20,CSD-ORANGE-500ML,Carbonated Soft Drinks,172,0.85,False,False
2023-02-21,CSD-ORANGE-500ML,Carbonated Soft Drinks,184,0.85,False,False
2023-02-22,CSD-ORANGE-500ML,Carbonated Soft Drinks,166,0.85,False,False
2023-02-23,CSD-ORANGE-500ML,Carbonated Soft Drinks,273,0.85,False,False
2023-02-24,CSD-ORANGE-500ML,Carbonated Soft Drinks,196,0.85,False,False
2023-02-25,CSD-ORANGE-500ML,Carbonated Soft Drinks,207,0.85,False,False
2023-02-26,CSD-ORANGE-500ML,Carbonated Soft Drinks,132,0.85,False,False
2023-02-27,CSD-ORANGE-500ML,Carbonated Soft Drinks,197,0.85,False,False
2023-02-28,CSD-ORANGE-500ML,Carbonated Soft Drinks,158,0.85,False,False
2023-03-01,CSD-ORANGE-500ML,Carbonated Soft Drinks,235,0.85,False,False
2023-03-02,CSD-ORANGE-500ML,Carbonated Soft Drinks,254,0.85,False,False
2023-03-03,CSD-ORANGE-500ML,Carbonated Soft Drinks,265,0.85,False,False
2023-03-04,CSD-ORANGE-500ML,Carbonated Soft Drinks,274,0.85,False,False
2023-03-05,CSD-ORANGE-500ML,Carbonated Soft Drinks,196,0.85,False,False
2023-03-06,CSD-ORANGE-500ML,Carbonated Soft Drinks,201,0.85,False,False
2023-03-07,CSD-ORANGE-500ML,Carbonated Soft Drinks,245,0.85,False,False
2023-03-08,CSD-ORANGE-500ML,Carbonated Soft Drinks,212,0.85,False,False
2023-03-09,CSD-ORANGE-500ML,Carbonated Soft Drinks,416,0.85,True,False
2023-03-10,CSD-ORANGE-500ML,Carbonated Soft Drinks,247,0.85,False,False
2023-03-11,CSD-ORANGE-500ML,Carbonated Soft Drinks,255,0.85,False,False
