InvoiceNo,CustomerID,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Country,Archetype
502459,10115,2023-09-30,SKU-1008,Water Bottle,2,14.0,France,Champion
502460,10115,2023-10-04,SKU-1003,Notebook Set,2,12.5,France,Champion
502460,10115,2023-10-04,SKU-1004,Desk Lamp,1,24.0,France,Champion
502460,10115,2023-10-04,SKU-1001,Ceramic Mug,3,6.5,France,Champion
502461,10115,2023-10-30,SKU-1007,Wireless Mouse,1,21.5,France,Champion
502461,10115,2023-10-30,SKU-1004,Desk Lamp,1,24.0,France,Champion
502462,10115,2023-12-19,SKU-1008,Water Bottle,8,14.0,France,Champion
502463,10115,2023-12-26,SKU-1004,Desk Lamp,1,24.0,France,Champion
502463,10115,2023-12-26,SKU-1001,Ceramic Mug,4,6.5,France,Champion
502464,10115,2024-02-12,SKU-1005,Throw Blanket,3,32.0,France,Champion
502465,10115,2024-02-22,SKU-1008,Water Bottle,10,14.0,France,Champion
502466,10115,2024-03-05,SKU-1006,Candle Trio,5,18.0,France,Champion
502467,10115,2024-03-21,SKU-1004,Desk Lamp,2,24.0,France,Champion
502467,10115,2024-03-21,SKU-1007,Wireless Mouse,2,21.5,France,Champion
502467,10115,2024-03-21,SKU-1006,Candle Trio,2,18.0,France,Champion
502468,10115,2024-05-10,SKU-1009,Photo Frame,3,10.0,France,Champion
502468,10115,2024-05-10,SKU-1003,Notebook Set,2,12.5,France,Champion
502468,10115,2024-05-10,SKU-1005,Throw Blanket,1,32.0,France,Champion
502469,10115,2024-06-08,SKU-1001,Ceramic Mug,8,6.5,France,Champion
502469,10115,2024-06-08,SKU-1006,Candle Trio,3,18.0,France,Champion
502470,10115,2024-10-01,SKU-1006,Candle Trio,3,18.0,France,Champion
502470,10115,2024-10-01,SKU-1010,Cushion Cover,4,15.5,France,Champion
502471,10115,2024-11-08,SKU-1006,Candle Trio,3,18.0,France,Champion
502471,10115,2024-11-08,SKU-1006,Candle Trio,3,18.0,France,Champion
502472,10115,2024-12-08,SKU-1004,Desk Lamp,2,24.0,France,Champion
502473,10115,2024-12-08,SKU-1008,Water Bottle,2,14.0,France,Champion
502473,10115,2024-12-08,SKU-1004,Desk Lamp,1,24.0,France,Champion
502473,10115,2024-12-08,SKU-1005,Throw Blanket,1,32.0,France,Champion
502474,10115,2024-12-11,SKU-1006,Candle Trio,6,18.0,France,Champion
502475,10116,2023-02-24,SKU-1005,Throw Blanket,3,32.0,Ireland,Champion
502476,10116,2023-06-08,SKU-1002,Tote Bag,4,9.0,Ireland,Champion
502476,10116,2023-06-08,SKU-1001,Ceramic Mug,5,6.5,Ireland,Champion
502476,10116,2023-06-08,SKU-1008,Water Bottle,2,14.0,Ireland,Champion
502477,10116,2023-06-24,SKU-1007,Wireless Mouse,1,21.5,Ireland,Champion
502477,10116,2023-06-24,SKU-1003,Notebook Set,2,12.5,Ireland,Champion
502477,10116,2023-06-24,SKU-1005,Throw Blanket,1,32.0,Ireland,Champion
502478,10116,2023-10-16,SKU-1001,Ceramic Mug,12,6.5,Ireland,Champion
502479,10116,2023-11-23,SKU-1008,Water Bottle,3,14.0,Ireland,Champion
502479,10116,2023-11-23,SKU-1001,Ceramic Mug,7,6.5,Ireland,Champion
502480,10116,2023-12-30,SKU-1007,Wireless Mouse,3,21.5,Ireland,Champion
502481,10116,2024-04-30,SKU-1008,Water Bottle,2,14.0,Ireland,Champion
502481,10116,2024-04-30,SKU-1001,Ceramic Mug,5,6.5,Ireland,Champion
502481,10116,2024-04-30,SKU-1005,Throw Blanket,1,32.0,Ireland,Champion
502482,10116,2024-05-14,SKU-1008,Water Bottle,2,14.0,Ireland,Champion
502482,10116,2024-05-14,SKU-1008,Water Bottle,2,14.0,Ireland,Champion
502483,10116,2024-05-14,SKU-1002,Tote Bag,5,9.0,Ireland,Champion
502484,10116,2024-05-22,SKU-1003,Notebook Set,3,12.5,Ireland,Champion
502484,10116,2024-05-22,SKU-1003,Notebook Set,3,12.5,Ireland,Champion
502485,10116,2024-06-08,SKU-1003,Notebook Set,5,12.5,Ireland,Champion
502485,10116,2024-06-08,SKU-1007,Wireless Mouse,3,21.5,Ireland,Champion
502486,10116,2024-06-27,SKU-1001,Ceramic Mug,16,6.5,Ireland,Champion
502487,10116,2024-07-24,SKU-1007,Wireless Mouse,3,21.5,Ireland,Champion
502488,10116,2024-07-27,SKU-1003,Notebook Set,3,12.5,Ireland,Champion
502488,10116,2024-07-27,SKU-1007,Wireless Mouse,2,21.5,Ireland,Champion
502489,10116,2024-09-12,SKU-1007,Wireless Mouse,1,21.5,Ireland,Champion
502489,10116,2024-09-12,SKU-1006,Candle Trio,2,18.0,Ireland,Champion
502490,10116,2024-10-24,SKU-1006,Candle Trio,5,18.0,Ireland,Champion
502491,10116,2024-10-26,SKU-1002,Tote Bag,4,9.0,Ireland,Champion
502491,10116,2024-10-26,SKU-1010,Cushion Cover,3,15.5,Ireland,Champion
502491,10116,2024-10-26,SKU-1009,Photo Frame,4,10.0,Ireland,Champion
502492,10116,2024-12-20,SKU-1004,Desk Lamp,1,24.0,Ireland,Champion
502492,10116,2024-12-20,SKU-1004,Desk Lamp,1,24.0,Ireland,Champion
502493,10117,2023-02-06,SKU-1001,Ceramic Mug,14,6.5,France,Champion
502494,10117,2023-02-21,SKU-1006,Candle Trio,3,18.0,France,Champion
502494,10117,2023-02-21,SKU-1005,Throw Blanket,2,32.0,France,Champion
502495,10117,2023-04-04,SKU-1002,Tote Bag,4,9.0,France,Champion
502495,10117,2023-04-04,SKU-1003,Notebook Set,3,12.5,France,Champion
502496,10117,2023-06-19,SKU-1001,Ceramic Mug,4,6.5,France,Champion
502496,10117,2023-06-19,SKU-1009,Photo Frame,2,10.0,France,Champion
502496,10117,2023-06-19,SKU-1002,Tote Bag,3,9.0,France,Champion
502497,10117,2023-07-12,SKU-1006,Candle Trio,4,18.0,France,Champion
502498,10117,2023-08-16,SKU-1008,Water Bottle,5,14.0,France,Champion
502498,10117,2023-08-16,SKU-1007,Wireless Mouse,3,21.5,France,Champion
502499,10117,2023-08-17,SKU-1002,Tote Bag,6,9.0,France,Champion
502499,10117,2023-08-17,SKU-1005,Throw Blanket,2,32.0,France,Champion
502500,10117,2023-09-05,SKU-1007,Wireless Mouse,2,21.5,France,Champion
502501,10117,2023-10-27,SKU-1007,Wireless Mouse,5,21.5,France,Champion
502502,10117,2024-01-17,SKU-1008,Water Bottle,9,14.0,France,Champion
502503,10117,2024-01-18,SKU-1001,Ceramic Mug,6,6.5,France,Champion
502503,10117,2024-01-18,SKU-1008,Water Bottle,3,14.0,France,Champion
502503,10117,2024-01-18,SKU-1010,Cushion Cover,3,15.5,France,Champion
502504,10117,2024-01-24,SKU-1006,Candle Trio,5,18.0,France,Champion
502505,10117,2024-02-04,SKU-1003,Notebook Set,4,12.5,France,Champion
502505,10117,2024-02-04,SKU-1008,Water Bottle,4,14.0,France,Champion
502506,10117,2024-04-14,SKU-1010,Cushion Cover,8,15.5,France,Champion
502507,10117,2024-05-18,SKU-1003,Notebook Set,5,12.5,France,Champion
502507,10117,2024-05-18,SKU-1003,Notebook Set,5,12.5,France,Champion
502508,10117,2024-05-28,SKU-1007,Wireless Mouse,5,21.5,France,Champion
502509,10117,2024-09-05,SKU-1007,Wireless Mouse,2,21.5,France,Champion
502510,10117,2024-10-06,SKU-1005,Throw Blanket,1,32.0,France,Champion
502510,10117,2024-10-06,SKU-1006,Candle Trio,2,18.0,France,Champion
502511,10117,2024-10-10,SKU-1002,Tote Bag,11,9.0,France,Champion
502512,10117,2024-11-04,SKU-1010,Cushion Cover,3,15.5,France,Champion
502512,10117,2024-11-04,SKU-1009,Photo Frame,4,10.0,France,Champion
502512,10117,2024-11-04,SKU-1008,Water Bottle,3,14.0,France,Champion
502513,10117,2024-12-08,SKU-1003,Notebook Set,4,12.5,France,Champion
502513,10117,2024-12-08,SKU-1008,Water Bottle,3,14.0,France,Champion
502513,10117,2024-12-08,SKU-1009,Photo Frame,5,10.0,France,Champion
502514,10118,2023-01-27,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,Champion
502514,10118,2023-01-27,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502515,10118,2023-02-13,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,Champion
502515,10118,2023-02-13,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,Champion
502516,10118,2023-03-01,SKU-1003,Notebook Set,10,12.5,United Kingdom,Champion
502517,10118,2023-08-06,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,Champion
502517,10118,2023-08-06,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,Champion
502517,10118,2023-08-06,SKU-1004,Desk Lamp,2,24.0,United Kingdom,Champion
502518,10118,2023-10-21,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502518,10118,2023-10-21,SKU-1001,Ceramic Mug,4,6.5,United Kingdom,Champion
502519,10118,2024-01-06,SKU-1010,Cushion Cover,8,15.5,United Kingdom,Champion
502520,10118,2024-01-17,SKU-1004,Desk Lamp,2,24.0,United Kingdom,Champion
502520,10118,2024-01-17,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,Champion
502521,10118,2024-01-20,SKU-1001,Ceramic Mug,6,6.5,United Kingdom,Champion
502521,10118,2024-01-20,SKU-1004,Desk Lamp,2,24.0,United Kingdom,Champion
502522,10118,2024-02-07,SKU-1004,Desk Lamp,2,24.0,United Kingdom,Champion
502522,10118,2024-02-07,SKU-1002,Tote Bag,4,9.0,United Kingdom,Champion
502522,10118,2024-02-07,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502523,10118,2024-05-18,SKU-1009,Photo Frame,3,10.0,United Kingdom,Champion
502523,10118,2024-05-18,SKU-1008,Water Bottle,2,14.0,United Kingdom,Champion
502524,10118,2024-06-07,SKU-1002,Tote Bag,7,9.0,United Kingdom,Champion
502525,10118,2024-06-17,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Champion
502525,10118,2024-06-17,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502525,10118,2024-06-17,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502526,10118,2024-07-15,SKU-1008,Water Bottle,6,14.0,United Kingdom,Champion
502527,10118,2024-08-17,SKU-1002,Tote Bag,4,9.0,United Kingdom,Champion
502527,10118,2024-08-17,SKU-1002,Tote Bag,4,9.0,United Kingdom,Champion
502528,10118,2024-08-18,SKU-1002,Tote Bag,2,9.0,United Kingdom,Champion
502528,10118,2024-08-18,SKU-1008,Water Bottle,1,14.0,United Kingdom,Champion
502528,10118,2024-08-18,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502529,10118,2024-08-20,SKU-1006,Candle Trio,1,18.0,United Kingdom,Champion
502529,10118,2024-08-20,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502529,10118,2024-08-20,SKU-1001,Ceramic Mug,2,6.5,United Kingdom,Champion
502530,10118,2024-09-14,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Champion
502530,10118,2024-09-14,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502530,10118,2024-09-14,SKU-1003,Notebook Set,1,12.5,United Kingdom,Champion
502531,10118,2024-12-12,SKU-1009,Photo Frame,8,10.0,United Kingdom,Champion
502532,10119,2023-01-02,SKU-1008,Water Bottle,3,14.0,United Kingdom,Champion
502533,10119,2023-01-08,SKU-1002,Tote Bag,4,9.0,United Kingdom,Champion
502533,10119,2023-01-08,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Champion
502533,10119,2023-01-08,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502534,10119,2023-02-27,SKU-1007,Wireless Mouse,6,21.5,United Kingdom,Champion
502535,10119,2023-04-05,SKU-1009,Photo Frame,4,10.0,United Kingdom,Champion
502535,10119,2023-04-05,SKU-1008,Water Bottle,3,14.0,United Kingdom,Champion
502536,10119,2023-04-25,SKU-1008,Water Bottle,1,14.0,United Kingdom,Champion
502536,10119,2023-04-25,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,Champion
502537,10119,2023-04-28,SKU-1001,Ceramic Mug,21,6.5,United Kingdom,Champion
502538,10119,2023-07-17,SKU-1001,Ceramic Mug,9,6.5,United Kingdom,Champion
502538,10119,2023-07-17,SKU-1005,Throw Blanket,2,32.0,United Kingdom,Champion
502539,10119,2023-07-31,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502539,10119,2023-07-31,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Champion
502540,10119,2023-10-15,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502540,10119,2023-10-15,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502541,10119,2023-11-18,SKU-1009,Photo Frame,3,10.0,United Kingdom,Champion
502541,10119,2023-11-18,SKU-1002,Tote Bag,3,9.0,United Kingdom,Champion
502541,10119,2023-11-18,SKU-1008,Water Bottle,2,14.0,United Kingdom,Champion
502542,10119,2024-02-10,SKU-1009,Photo Frame,4,10.0,United Kingdom,Champion
502542,10119,2024-02-10,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502542,10119,2024-02-10,SKU-1010,Cushion Cover,3,15.5,United Kingdom,Champion
502543,10119,2024-04-09,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,Champion
502543,10119,2024-04-09,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,Champion
502544,10119,2024-04-18,SKU-1002,Tote Bag,9,9.0,United Kingdom,Champion
502545,10119,2024-05-22,SKU-1007,Wireless Mouse,6,21.5,United Kingdom,Champion
502546,10119,2024-07-01,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502546,10119,2024-07-01,SKU-1003,Notebook Set,3,12.5,United Kingdom,Champion
502547,10119,2024-10-13,SKU-1009,Photo Frame,13,10.0,United Kingdom,Champion
502548,10119,2024-10-23,SKU-1007,Wireless Mouse,3,21.5,United Kingdom,Champion
502548,10119,2024-10-23,SKU-1002,Tote Bag,6,9.0,United Kingdom,Champion
502549,10119,2024-12-12,SKU-1008,Water Bottle,6,14.0,United Kingdom,Champion
502550,10119,2024-12-21,SKU-1001,Ceramic Mug,6,6.5,United Kingdom,Champion
502550,10119,2024-12-21,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502551,10119,2024-12-30,SKU-1006,Candle Trio,3,18.0,United Kingdom,Champion
502551,10119,2024-12-30,SKU-1005,Throw Blanket,2,32.0,United Kingdom,Champion
502552,10120,2023-01-23,SKU-1001,Ceramic Mug,4,6.5,United Kingdom,Champion
502552,10120,2023-01-23,SKU-1006,Candle Trio,1,18.0,United Kingdom,Champion
502553,10120,2023-03-06,SKU-1008,Water Bottle,9,14.0,United Kingdom,Champion
502554,10120,2023-03-09,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502554,10120,2023-03-09,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502554,10120,2023-03-09,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502555,10120,2023-03-15,SKU-1001,Ceramic Mug,8,6.5,United Kingdom,Champion
502555,10120,2023-03-15,SKU-1009,Photo Frame,5,10.0,United Kingdom,Champion
502556,10120,2023-04-13,SKU-1002,Tote Bag,1,9.0,United Kingdom,Champion
502556,10120,2023-04-13,SKU-1001,Ceramic Mug,2,6.5,United Kingdom,Champion
502556,10120,2023-04-13,SKU-1006,Candle Trio,1,18.0,United Kingdom,Champion
502557,10120,2023-05-31,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Champion
502557,10120,2023-05-31,SKU-1009,Photo Frame,3,10.0,United Kingdom,Champion
502558,10120,2023-08-03,SKU-1002,Tote Bag,15,9.0,United Kingdom,Champion
502559,10120,2023-09-08,SKU-1002,Tote Bag,7,9.0,United Kingdom,Champion
502560,10120,2023-09-10,SKU-1010,Cushion Cover,3,15.5,United Kingdom,Champion
502560,10120,2023-09-10,SKU-1010,Cushion Cover,3,15.5,United Kingdom,Champion
502561,10120,2023-12-07,SKU-1009,Photo Frame,3,10.0,United Kingdom,Champion
502561,10120,2023-12-07,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502561,10120,2023-12-07,SKU-1009,Photo Frame,3,10.0,United Kingdom,Champion
502562,10120,2023-12-16,SKU-1004,Desk Lamp,3,24.0,United Kingdom,Champion
502562,10120,2023-12-16,SKU-1004,Desk Lamp,3,24.0,United Kingdom,Champion
502563,10120,2023-12-24,SKU-1006,Candle Trio,1,18.0,United Kingdom,Champion
502563,10120,2023-12-24,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Champion
502564,10120,2024-01-28,SKU-1002,Tote Bag,4,9.0,United Kingdom,Champion
502564,10120,2024-01-28,SKU-1002,Tote Bag,4,9.0,United Kingdom,Champion
502565,10120,2024-02-20,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502565,10120,2024-02-20,SKU-1002,Tote Bag,3,9.0,United Kingdom,Champion
502565,10120,2024-02-20,SKU-1008,Water Bottle,2,14.0,United Kingdom,Champion
502566,10120,2024-03-18,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502567,10120,2024-03-18,SKU-1008,Water Bottle,2,14.0,United Kingdom,Champion
502567,10120,2024-03-18,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502567,10120,2024-03-18,SKU-1002,Tote Bag,3,9.0,United Kingdom,Champion
502568,10120,2024-03-29,SKU-1009,Photo Frame,7,10.0,United Kingdom,Champion
502568,10120,2024-03-29,SKU-1004,Desk Lamp,3,24.0,United Kingdom,Champion
502569,10120,2024-04-19,SKU-1007,Wireless Mouse,4,21.5,United Kingdom,Champion
502570,10120,2024-05-01,SKU-1009,Photo Frame,13,10.0,United Kingdom,Champion
502571,10120,2024-07-01,SKU-1002,Tote Bag,5,9.0,United Kingdom,Champion
502571,10120,2024-07-01,SKU-1010,Cushion Cover,3,15.5,United Kingdom,Champion
502571,10120,2024-07-01,SKU-1010,Cushion Cover,3,15.5,United Kingdom,Champion
502572,10120,2024-08-20,SKU-1004,Desk Lamp,5,24.0,United Kingdom,Champion
502573,10120,2024-09-10,SKU-1010,Cushion Cover,8,15.5,United Kingdom,Champion
502574,10120,2024-09-24,SKU-1008,Water Bottle,4,14.0,United Kingdom,Champion
502574,10120,2024-09-24,SKU-1010,Cushion Cover,4,15.5,United Kingdom,Champion
502575,10120,2024-11-03,SKU-1006,Candle Trio,2,18.0,United Kingdom,Champion
502575,10120,2024-11-03,SKU-1008,Water Bottle,3,14.0,United Kingdom,Champion
502575,10120,2024-11-03,SKU-1009,Photo Frame,4,10.0,United Kingdom,Champion
502576,10120,2024-12-02,SKU-1005,Throw Blanket,2,32.0,United Kingdom,Champion
502577,10121,2023-01-27,SKU-1002,Tote Bag,2,9.0,Netherlands,Champion
502577,10121,2023-01-27,SKU-1007,Wireless Mouse,1,21.5,Netherlands,Champion
502577,10121,2023-01-27,SKU-1004,Desk Lamp,1,24.0,Netherlands,Champion
502578,10121,2023-01-27,SKU-1007,Wireless Mouse,2,21.5,Netherlands,Champion
502579,10121,2023-02-16,SKU-1008,Water Bottle,1,14.0,Netherlands,Champion
502579,10121,2023-02-16,SKU-1003,Notebook Set,2,12.5,Netherlands,Champion
502579,10121,2023-02-16,SKU-1010,Cushion Cover,1,15.5,Netherlands,Champion
502580,10121,2023-04-12,SKU-1005,Throw Blanket,3,32.0,Netherlands,Champion
502581,10121,2023-04-13,SKU-1004,Desk Lamp,3,24.0,Netherlands,Champion
502581,10121,2023-04-13,SKU-1007,Wireless Mouse,3,21.5,Netherlands,Champion
502582,10121,2023-05-27,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502582,10121,2023-05-27,SKU-1001,Ceramic Mug,6,6.5,Netherlands,Champion
502582,10121,2023-05-27,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502583,10121,2023-10-25,SKU-1008,Water Bottle,8,14.0,Netherlands,Champion
502584,10121,2023-11-08,SKU-1006,Candle Trio,7,18.0,Netherlands,Champion
502585,10121,2023-11-29,SKU-1001,Ceramic Mug,6,6.5,Netherlands,Champion
502585,10121,2023-11-29,SKU-1009,Photo Frame,4,10.0,Netherlands,Champion
502585,10121,2023-11-29,SKU-1008,Water Bottle,3,14.0,Netherlands,Champion
502586,10121,2024-01-28,SKU-1004,Desk Lamp,3,24.0,Netherlands,Champion
502586,10121,2024-01-28,SKU-1005,Throw Blanket,2,32.0,Netherlands,Champion
502587,10121,2024-03-25,SKU-1008,Water Bottle,6,14.0,Netherlands,Champion
502588,10121,2024-05-01,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502588,10121,2024-05-01,SKU-1005,Throw Blanket,1,32.0,Netherlands,Champion
502589,10121,2024-10-21,SKU-1007,Wireless Mouse,4,21.5,Netherlands,Champion
502590,10121,2024-11-12,SKU-1002,Tote Bag,6,9.0,Netherlands,Champion
502590,10121,2024-11-12,SKU-1008,Water Bottle,4,14.0,Netherlands,Champion
502591,10121,2024-11-30,SKU-1009,Photo Frame,4,10.0,Netherlands,Champion
502591,10121,2024-11-30,SKU-1010,Cushion Cover,3,15.5,Netherlands,Champion
502591,10121,2024-11-30,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502592,10121,2024-12-14,SKU-1009,Photo Frame,3,10.0,Netherlands,Champion
502592,10121,2024-12-14,SKU-1007,Wireless Mouse,1,21.5,Netherlands,Champion
502592,10121,2024-12-14,SKU-1002,Tote Bag,3,9.0,Netherlands,Champion
502593,10122,2023-01-01,SKU-1001,Ceramic Mug,5,6.5,Netherlands,Champion
502593,10122,2023-01-01,SKU-1007,Wireless Mouse,1,21.5,Netherlands,Champion
502593,10122,2023-01-01,SKU-1005,Throw Blanket,1,32.0,Netherlands,Champion
502594,10122,2023-01-04,SKU-1007,Wireless Mouse,4,21.5,Netherlands,Champion
502595,10122,2023-01-17,SKU-1009,Photo Frame,5,10.0,Netherlands,Champion
502595,10122,2023-01-17,SKU-1003,Notebook Set,4,12.5,Netherlands,Champion
502596,10122,2023-04-28,SKU-1010,Cushion Cover,3,15.5,Netherlands,Champion
502597,10122,2023-06-16,SKU-1002,Tote Bag,14,9.0,Netherlands,Champion
502598,10122,2024-01-08,SKU-1009,Photo Frame,12,10.0,Netherlands,Champion
502599,10122,2024-02-19,SKU-1009,Photo Frame,6,10.0,Netherlands,Champion
502600,10122,2024-04-17,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502600,10122,2024-04-17,SKU-1002,Tote Bag,4,9.0,Netherlands,Champion
502601,10122,2024-04-19,SKU-1007,Wireless Mouse,5,21.5,Netherlands,Champion
502602,10122,2024-05-09,SKU-1002,Tote Bag,5,9.0,Netherlands,Champion
502602,10122,2024-05-09,SKU-1001,Ceramic Mug,7,6.5,Netherlands,Champion
502603,10122,2024-08-03,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502603,10122,2024-08-03,SKU-1005,Throw Blanket,2,32.0,Netherlands,Champion
502604,10122,2024-09-28,SKU-1007,Wireless Mouse,5,21.5,Netherlands,Champion
502605,10122,2024-11-07,SKU-1006,Candle Trio,7,18.0,Netherlands,Champion
502606,10122,2024-12-10,SKU-1010,Cushion Cover,4,15.5,Netherlands,Champion
502606,10122,2024-12-10,SKU-1004,Desk Lamp,2,24.0,Netherlands,Champion
502607,10123,2023-01-27,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,Champion
502607,10123,2023-01-27,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Champion
502607,10123,2023-01-27,SKU-1009,Photo Frame,3,10.0,United Kingdom,Champion
502608,10123,2023-03-22,SKU-1010,Cushion Cover,9,15.5,United Kingdom,Champion
502609,10123,2023-04-04,SKU-1009,Photo Frame,2,10.0,United Kingdom,Champion
502609,10123,2023-04-04,SKU-1002,Tote Bag,2,9.0,United Kingdom,Champion
502609,10123,2023-04-04,SKU-1003,Notebook Set,2,12.5,United Kingdom,Champion
502610,10123,2023-06-13,SKU-1002,Tote Bag,5,9.0,United Kingdom,Champion
502610,10123,2023-06-13,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,Champion
502611,10123,2023-06-30,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Champion
502611,10123,2023-06-30,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Champion
502611,10123,2023-06-30,SKU-1008,Water Bottle,2,14.0,United Kingdom,Champion
502612,10123,2023-06-30,SKU-1008,Water Bottle,3,14.0,United Kingdom,Champion
502612,10123,2023-06-30,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Champion
502613,10123,2023-07-27,SKU-1006,Candle Trio,4,18.0,United Kingdom,Champion
502613,10123,2023-07-27,SKU-1005,Throw Blanket,2,32.0,United Kingdom,Champion
502614,10123,2023-09-30,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Champion
502614,10123,2023-09-30,SKU-1008,Water Bottle,1,14.0,United Kingdom,Champion
502614,10123,2023-09-30,SKU-1003,Notebook Set,1,12.5,United Kingdom,Champion
502615,10123,2023-10-06,SKU-1007,Wireless Mouse,3,21.5,United Kingdom,Champion
502615,10123,2023-10-06,SKU-1002,Tote Bag,7,9.0,United Kingdom,Champion
502616,10123,2023-10-25,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Champion
502616,10123,2023-10-25,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Champion
502616,10123,2023-10-25,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Champion
502617,10123,2023-12-28,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,Champion
